[FIXES]
SOWDO N040.04.32.830 W084.36.35.450
SOYGO N039.27.36.690 W079.07.34.120
SOYLO N039.01.07.640 W082.23.10.700
SPANN N041.15.16.920 W085.36.32.510
SPAYD N038.11.36.560 W082.19.28.690
SPEDI N038.22.33.660 W081.53.37.980
SPERY N040.04.50.470 W075.43.37.680
SPISY N038.43.14.690 W076.31.54.830
SPLAT N039.04.02.880 W076.34.22.590
SPNCR N039.43.09.960 W075.40.10.740
SPOCC N039.46.54.330 W082.09.01.140
SPOOL N040.25.46.870 W081.13.25.140
SPOTZ N040.45.55.000 W075.22.59.000
SPRAT N037.35.09.670 W079.51.24.660
SPRER N042.38.51.750 W083.11.59.040
SPRGE N042.50.39.800 W075.33.45.280
SPROW N038.12.40.710 W083.56.26.630
SPRTS N042.06.27.280 W083.16.28.710
SPUDR N039.22.20.260 W084.38.42.620
SPUDS N040.27.04.910 W075.25.58.560
SQYRS N042.36.45.250 W082.33.39.300
SRGNT N040.05.13.810 W084.42.37.200
SROKA N040.17.35.180 W075.56.46.290
SRPEN N041.05.28.860 W081.36.04.920
SSAID N040.55.10.350 W082.08.22.890
SSHEE N042.05.34.200 W083.37.03.470
SSIMS N043.32.28.130 W085.00.49.770
SSIXX N040.47.01.560 W077.57.43.000
SSOXX N040.34.53.630 W080.11.00.960
SSTAN N042.47.53.400 W077.05.40.680
STAAT N042.47.45.390 W083.30.05.380
STABL N038.55.15.220 W076.31.06.100
STACY N037.20.33.940 W081.58.31.710
STAKE N039.31.21.590 W079.57.31.460
STALK N039.23.15.230 W076.43.22.780
STAMM N038.03.40.510 W081.01.55.350
STAND N039.00.16.170 W077.19.57.840
STANS N042.13.19.760 W083.01.36.570
STARG N040.29.23.440 W080.22.27.610
STARZ N039.19.44.140 W076.50.09.770
STATN N042.31.55.070 W076.31.07.970
STAUT N038.12.07.630 W078.57.28.720
STAYO N038.46.33.600 W077.21.25.200
STAZE N038.56.13.920 W084.08.49.120 ;updated 1909
STEAD N038.46.32.110 W077.15.45.610
STEFI N042.08.18.060 W083.07.37.190
STEHL N042.21.31.830 W078.16.18.450
STEMR N041.19.49.090 W082.04.32.400
STENT N041.40.44.570 W077.09.09.920
STEPH N038.11.06.010 W081.48.14.140
STEVY N038.49.11.380 W080.07.09.420
STHRE N040.48.50.820 W077.54.34.590
STIDL N043.24.39.600 W085.29.13.790
STIEN N041.59.46.420 W083.25.37.040
STILL N039.15.53.070 W077.38.19.940
STILR N040.22.01.300 W079.50.26.680
STILT N038.25.53.690 W081.30.48.570
STJOE N042.44.08.500 W084.40.06.650
STLEY N042.24.22.400 W083.33.49.320
STODA N043.07.00.200 W075.51.21.230
STOEN N039.50.17.540 W075.47.54.920
STOHN N041.03.05.790 W081.44.19.060
STOIC N038.56.12.670 W077.00.42.420
STORE N039.30.49.800 W080.27.13.520
STORT N040.31.01.230 W075.59.11.260
STOWA N040.05.29.940 W085.33.58.990
STOWI N040.30.31.310 W080.31.42.380
STPBY N037.54.41.760 W077.59.37.960
STRGL N038.56.22.680 W076.33.18.810
STRGN N042.04.02.810 W083.10.57.780
STRGS N039.11.23.770 W077.31.53.540
STRKR N042.35.08.700 W082.54.02.880
STRKY N039.18.06.140 W077.42.54.970
STRMN N039.12.59.280 W077.34.39.770
STRNG N042.34.36.900 W083.01.13.990
STRNS N040.23.22.970 W078.54.16.800
STROH N040.36.56.310 W077.43.09.060
STROK N040.54.55.210 W082.08.40.440
STRPS N039.17.04.300 W076.52.03.720
STTIK N042.26.18.390 W083.09.25.100
STUKL N041.21.04.160 W081.39.53.860
STURR N039.33.20.080 W081.51.44.430
SUANN N043.15.07.840 W083.38.19.730
SUBAH N041.25.49.120 W081.32.34.660
SUBWY N039.41.52.080 W082.10.34.160
SUCOG N037.39.20.480 W081.08.48.020
SUDJU N040.51.46.730 W084.51.28.340
SUDOY N039.36.33.040 W076.08.20.630
SUITS N039.20.44.420 W083.51.44.740
SULVE N041.33.07.280 W083.55.24.220
SUMET N039.18.00.720 W081.30.36.950
SUMIE N039.59.12.260 W082.45.15.450
SUNAE N041.42.29.300 W083.59.14.850
SUNLE N039.52.25.300 W084.53.23.700
SUNNY N037.15.27.340 W080.31.46.840
SUNYJ N038.57.04.950 W077.37.23.900
SUPLE N039.53.51.230 W084.23.02.390
SUPOE N039.14.15.560 W078.09.28.480
SUPPR N040.29.08.370 W080.05.19.600
SUPRT N038.38.52.190 W078.05.33.690
SUREW N039.55.38.010 W083.34.53.340
SURGE N040.37.27.780 W075.29.15.400
SURGY N041.21.21.420 W086.10.48.630
SURLY N042.09.47.250 W080.26.46.700
SUSGE N037.19.03.310 W080.27.59.790
SUSKE N042.52.36.720 W079.00.25.270
SUSLE N039.42.01.270 W077.07.08.690
SUSYO N037.46.59.110 W081.08.28.290
SUTBE N039.10.41.850 W076.13.33.090
SUURF N042.06.57.510 W083.08.37.760
SUUSA N043.07.35.730 W077.32.55.190
SUVNE N041.35.49.330 W081.07.42.950
SUVPE N038.56.50.760 W077.02.03.900
SUXPU N040.07.29.570 W080.48.44.210
SUXUE N037.55.30.610 W077.35.46.660
SUYKO N037.42.18.490 W082.40.17.530
SUYOD N042.20.21.930 W085.34.20.830
SUYOT N041.13.29.190 W080.37.42.790
SUZIE N040.27.11.720 W075.58.21.950
SWANK N041.18.08.400 W076.09.22.180
SWANN N039.09.05.280 W076.13.43.940
SWARM N037.28.34.840 W078.55.25.240
SWAYD N040.40.34.140 W085.29.02.700
SWEEE N041.18.42.740 W081.40.35.880
SWETY N042.37.09.030 W082.56.04.030
SWIFT N038.23.30.160 W081.18.03.920
SWIMN N039.30.20.210 W075.47.50.010
SWISS N041.07.42.690 W077.23.13.800
SWITT N043.43.43.010 W084.01.45.850
SWWAN N042.44.17.660 W082.55.27.850
SYCEE N040.38.30.700 W079.41.22.380
SYKOE N041.56.41.150 W083.47.36.120
SYREN N042.17.25.550 W084.01.15.510
SYYDD N041.38.00.200 W081.45.21.280
TAADD N041.13.44.300 W084.42.53.700
TABBE N039.23.19.140 W078.55.35.610
TABBO N039.00.38.480 W084.40.07.820
TABBU N040.38.15.080 W079.10.43.800
TABEY N041.34.20.010 W081.34.06.970
TABOE N040.08.33.910 W084.25.07.980
TABUY N042.10.19.870 W083.37.23.440
TACHE N040.37.37.550 W079.42.48.880
TACOD N039.50.58.340 W083.49.31.360
TACOY N039.15.41.240 W082.06.55.460
TAFFI N039.32.36.640 W076.37.39.390
TAFME N041.05.41.990 W085.54.16.490
TAFTT N037.32.35.070 W082.50.23.930
TAGUM N043.28.54.050 W082.09.46.390
TAHTU N040.31.14.740 W081.11.23.200
TAINT N041.39.04.980 W083.39.02.440
TAJON N039.41.42.950 W077.58.43.520
TALAC N039.40.13.830 W084.10.54.220
TALKN N040.06.04.490 W084.18.33.130
TALLS N040.51.02.720 W079.25.57.140
TAMDE N041.31.00.060 W082.09.48.020
TANKO N043.01.32.480 W082.23.02.380
TANSY N039.59.37.610 W084.15.11.000
TANUE N043.06.25.180 W076.09.45.070
TAPAN N040.14.49.950 W081.00.40.020
TAPIE N038.54.44.810 W084.30.02.860
TAPIO N041.56.23.100 W084.00.06.790
TAPPS N041.08.31.900 W080.02.18.880
TARAH N042.28.11.670 W083.11.09.840
TARCI N038.16.36.080 W081.18.34.080
TARNE N039.27.24.250 W085.30.02.440
TARRY N040.03.15.800 W083.54.51.260
TARTO N039.32.05.070 W082.37.48.050
TASBE N040.57.08.080 W076.43.46.710
TASHA N042.38.57.970 W075.31.13.590
TASKE N038.54.48.670 W082.05.20.850
TASRE N038.56.12.280 W077.27.35.340
TASUY N039.52.29.750 W085.03.09.130
TATES N040.07.35.530 W078.23.34.490
TATTO N039.13.18.810 W076.42.57.080
TAULS N037.31.46.490 W082.20.26.040
TAYLO N039.39.47.980 W076.27.43.170
TAYUK N038.31.52.640 W078.37.11.020
TAYUL N042.25.42.160 W083.13.53.620
TAZCE N041.23.43.090 W085.01.38.370
TAZHU N040.02.04.750 W082.12.38.830
TBART N038.14.46.330 W079.15.30.800
TBRRD N042.13.50.080 W083.11.05.830
TEAKK N038.47.20.700 W079.01.43.140
TEBOR N042.59.18.900 W075.43.59.370
TECOV N038.21.05.660 W077.36.38.870
TECTU N042.52.57.070 W085.35.46.370
TECUM N040.54.44.570 W076.32.56.380
TEDDS N039.38.18.760 W080.16.34.080
TEDIE N038.54.00.000 W077.04.06.000
TEEMS N037.41.25.900 W079.11.51.850
TEESY N041.25.15.980 W080.06.42.550
TELEY N041.01.31.130 W085.34.04.790
TELRY N040.11.11.770 W079.40.50.270
TENIS N041.28.41.270 W078.09.10.520
TENPY N039.44.53.770 W075.44.46.900
TENUE N041.11.13.540 W080.03.18.320
TERBL N040.35.06.000 W080.16.42.180
TERPZ N039.13.20.710 W077.08.20.290
TERRN N037.51.44.230 W081.29.55.700
TESDE N040.36.37.670 W078.45.49.580
TESTY N040.27.00.820 W085.42.44.990
TESUY N039.48.05.170 W084.50.09.230
TETLE N041.33.48.230 W083.52.42.580
TEYOB N039.52.35.290 W085.16.43.810
TEZER N038.49.17.150 W077.37.57.550
TGTHR N039.02.08.410 W077.14.23.690
THANE N038.52.41.020 W076.53.50.250
THATZ N041.17.34.930 W082.38.49.020
THECA N038.51.24.970 W083.03.18.840 ;updated 1909
THEEE N043.09.50.380 W083.48.46.220
THEJO N042.35.38.610 W083.30.54.190 ;updated 1909
THINK N042.13.43.440 W077.16.49.200
THOLE N039.18.04.580 W076.40.42.790
THOME N042.07.48.390 W078.46.44.880
THRTN N041.33.19.120 W081.37.11.680
THZMN N039.01.19.850 W077.51.56.050
TIANT N041.18.53.560 W081.49.18.390
TIBYU N040.31.46.900 W084.34.08.200
TICON N038.40.45.600 W077.21.42.600
TIEZZ N041.58.23.850 W083.37.05.420
TIFZY N042.35.58.390 W076.37.08.050
TIGRR N039.29.24.210 W084.03.10.780
TIGRZ N042.27.49.460 W083.09.12.080
TIHYI N040.13.12.500 W077.04.29.380
TIICE N038.48.13.650 W077.33.34.490
TIKEE N038.37.06.370 W078.14.55.670
TIKKL N038.53.36.630 W082.50.59.790
TIKKU N039.55.12.170 W080.00.20.770
TIKLE N040.51.02.980 W075.38.17.730
TIKTE N038.51.18.360 W077.36.49.000
TILFO N037.43.53.590 W080.31.13.460
TILTD N042.46.52.240 W084.40.09.310
TIMBE N039.13.26.550 W077.15.35.100
TIPEJ N041.08.32.170 W083.06.58.100
TIRZA N038.46.09.570 W076.51.06.120
TIVAE N037.14.26.480 W079.54.21.050
TIVNE N040.10.29.420 W077.00.50.770
TIVTE N038.49.33.330 W079.47.34.110
TIVUC N041.55.49.890 W076.26.17.170
TIYOY N040.01.25.760 W082.49.57.100
TMBIT N042.02.19.820 W083.13.32.860
TNKER N042.55.22.550 W082.41.39.070
TNMAN N043.03.00.060 W085.33.13.710
TOBUY N040.07.01.990 W076.18.46.070
TOCAR N040.18.26.700 W080.06.09.980
TODOY N042.19.18.050 W076.12.15.290
TOFFY N042.34.40.540 W083.00.47.340
TOGDE N039.57.17.660 W082.58.08.010
TOGJU N040.20.12.750 W078.18.18.340
TOKAY N040.06.10.650 W084.42.00.350
TOLPE N043.37.54.720 W083.56.28.920
TOLVE N042.41.51.590 W085.48.31.860
TOMAC N039.41.02.930 W078.08.09.620
TOMCA N038.34.42.490 W080.36.41.090
TOMMS N041.16.27.590 W083.08.52.390
TOMTA N041.35.56.810 W081.10.54.380
TOMYD N039.40.52.200 W077.08.26.420
TONPE N038.01.25.560 W080.27.38.510
TONSR N040.52.29.240 W082.00.35.150
TOONZ N041.32.55.120 W081.20.06.940
TOPAE N042.48.37.720 W082.52.27.400
TOPHR N041.33.10.290 W083.55.14.680
TOPKE N042.59.44.150 W078.24.15.130
TORET N042.32.48.450 W076.36.08.980
TORRR N040.44.29.770 W084.24.58.890
TORYY N042.58.17.130 W083.38.55.590
TOSDE N040.31.26.870 W081.28.47.200
TOSHA N039.18.12.640 W083.54.13.070
TOVAE N042.55.03.570 W078.25.49.990
TOWEL N040.35.21.290 W080.22.56.550
TOWIN N040.32.06.760 W075.24.01.360
TOYOS N040.47.00.340 W077.57.45.750
TPGUN N042.38.06.490 W082.27.07.550
TRAAD N042.15.26.010 W077.31.14.830
TRACE N042.07.18.650 W081.02.26.960
TRAGG N040.05.44.750 W075.56.20.790
TRAKK N040.18.32.350 W083.10.17.750
TRAKR N042.26.44.370 W082.28.20.950
TRAMM N041.12.26.990 W085.02.14.340
TRAVA N043.05.18.360 W078.32.05.080
TREED N039.58.52.050 W083.49.28.670
TRESL N042.32.30.980 W083.35.37.280
TRIAC N041.10.26.230 W080.04.15.470
TRING N039.02.00.000 W077.20.51.600
TRINT N042.39.13.270 W075.27.41.020
TRINY N040.25.45.880 W080.08.30.740
TRION N039.21.49.970 W081.11.03.220
TRISH N039.30.12.430 W076.22.25.990
TRIVO N039.37.15.290 W084.42.12.400
TRIXY N039.08.21.200 W078.07.16.000
TRMML N043.12.18.760 W083.28.51.900 ;updated 1909
TRNST N041.58.20.170 W083.38.36.360
TROLY N040.41.40.350 W086.03.15.090
TROTZ N039.06.43.570 W076.18.46.430
TROXL N040.33.19.020 W075.18.28.760
TROYF N038.57.12.440 W084.38.49.730
TROYZ N039.41.02.400 W076.07.05.670
TRPRS N042.11.33.990 W083.32.14.170
TRRKY N041.43.30.400 W081.56.03.920
TRSTN N038.05.12.930 W077.46.23.880
TRUER N041.23.37.760 W077.08.39.490
TRUFA N043.17.43.160 W085.22.47.240
TRUNC N040.02.03.610 W084.10.36.640
TRUNT N042.36.24.940 W079.05.34.670
TRUPS N038.49.15.640 W077.42.01.960
TRUSO N039.19.50.600 W076.46.15.400
TRYBE N041.30.58.120 W081.03.33.910
TTUMS N038.34.00.820 W079.02.54.250
TUCUG N040.08.23.740 W082.17.47.210
TUCUT N040.54.23.370 W085.17.39.230
TUDDO N042.55.52.280 W077.22.18.730
TUDVE N042.28.45.350 W076.26.28.080
TUFOR N042.33.23.330 W083.11.40.120
TUGOY N039.12.26.050 W079.57.50.260
TUGPE N038.17.31.760 W081.45.45.730
TUHSY N042.39.12.270 W076.07.43.120
TUJJE N042.12.03.260 W085.32.27.800
TUKEY N038.11.34.560 W080.47.42.990
TUKIW N039.04.38.560 W083.08.41.900
TUKJU N042.48.34.930 W083.30.15.840
TULEG N043.43.54.850 W076.43.09.830
TUMAY N041.13.03.070 W083.26.45.710
TUMMY N040.45.16.870 W083.00.00.050
TUMPS N043.01.18.270 W076.10.04.090
TUNLE N043.09.46.980 W077.32.31.380
TUNNU N039.46.36.130 W083.46.22.210
TUNOY N041.03.02.450 W081.19.47.630
TUPME N041.27.33.160 W083.36.25.370
TUPOZ N041.30.02.820 W084.23.42.020
TURCO N037.54.14.180 W078.18.42.680
TUREE N038.26.05.000 W077.05.00.000
TURGA N038.08.20.180 W078.42.44.870
TURME N040.27.26.750 W077.57.16.360
TURSE N037.55.56.160 W079.52.29.120
TUSYU N044.28.37.630 W083.45.49.100
TUTTS N037.35.35.810 W078.55.36.870
TUURF N042.16.44.400 W083.01.13.280
TUYOT N041.17.24.090 W075.45.58.430
TVTRN N040.27.28.550 W082.07.36.960
TWAES N040.06.24.090 W081.44.57.970
TWEAK N039.20.17.590 W077.22.11.660
TWERP N041.09.07.380 W084.30.57.420
TWICE N040.42.39.460 W080.32.10.950
TWICH N038.24.34.400 W077.19.55.970
TWIGS N042.48.34.100 W082.33.10.300
TWIIN N041.44.57.850 W076.27.25.150
TYGAR N039.14.53.290 W079.58.32.670
;TYGRS N042.12.15.630 W084.36.14.960 ; removed 1909
TYGRT N038.54.03.760 W079.50.46.580
TYLER N038.35.52.120 W076.52.39.680
TYMAN N040.54.32.330 W077.23.07.500
TYPNZ N038.02.44.180 W077.55.18.720
TYROD N042.28.00.760 W076.46.23.610
TYROO N040.44.06.000 W078.19.53.000
TYROS N041.20.37.520 W086.01.23.620
TYSUN N041.09.54.440 W080.09.22.780
TYYLR N041.43.28.820 W075.43.09.510
UBAYA N041.23.39.090 W083.52.57.190
UBDOW N039.07.28.060 W083.01.52.710
UBHES N037.30.06.390 W082.43.10.400
UBIRE N037.38.43.170 W082.14.52.750
UBIYA N041.37.42.170 W081.27.56.850
UBMOZ N042.53.35.000 W083.30.19.540
UBOLE N038.43.20.580 W076.38.04.720
UBTEY N041.21.04.700 W086.06.49.760
UBUZY N040.06.25.200 W079.28.18.680
UCAYU N040.42.23.890 W084.18.18.080
UCECU N039.53.37.560 W082.39.57.640
UCHOB N042.08.38.990 W078.59.54.460
UCODU N041.11.26.590 W083.27.26.460
UCOYA N039.16.24.500 W079.53.43.080
UCREK N038.01.33.170 W079.02.56.230
UCURO N040.56.35.040 W081.46.10.150
UCYUZ N038.22.10.890 W081.36.08.580
UDAKY N038.26.53.930 W078.52.41.020
UDDEL N042.42.39.200 W076.02.48.560
UDECA N042.41.29.530 W077.50.48.290
UDEYO N039.25.07.950 W077.55.21.650
UDINY N038.01.03.210 W078.30.15.020
UDIYU N039.00.48.210 W077.34.28.450
UDNEW N038.27.54.060 W078.01.06.650
UDOMY N041.15.20.150 W085.20.34.960
UDOPE N042.39.07.670 W077.48.18.020
UDUCY N038.35.31.140 W077.00.57.250
UDUDE N038.40.55.040 W077.10.49.810
UDUSE N040.32.23.440 W079.24.21.790
UDUSY N040.57.35.290 W080.28.44.970
UFACA N038.06.29.750 W078.59.12.240
UFAKY N041.36.15.000 W079.44.27.690
UFBEF N040.48.42.930 W079.34.36.870
UFBIL N043.01.56.830 W078.14.12.280
UFDIV N042.15.41.370 W083.01.47.480
UFEYA N038.25.43.910 W078.48.31.070
UFLEJ N041.17.51.050 W082.52.26.270
UFOFY N041.23.55.080 W084.03.24.830
UFOLO N041.50.02.800 W079.08.11.500
UFPUY N041.54.57.870 W084.28.27.390
UFSIW N042.45.27.140 W082.58.19.360
UGASE N042.24.16.260 W078.13.55.090
UGEYE N041.27.09.990 W084.33.18.180
UGEYO N040.02.46.650 W078.26.46.470
UGFAM N040.35.16.470 W085.40.11.100
UGHEW N041.40.11.610 W080.06.33.230
UGJOB N039.14.42.760 W079.49.31.260
UGOCO N043.08.17.330 W079.05.05.400
UHAGY N039.51.37.710 W083.12.25.050
UHCEF N040.27.38.910 W085.58.05.570
UHDAX N040.46.46.560 W084.51.24.140
UHGUS N040.36.21.170 W078.48.21.520
UHHOZ N038.45.15.420 W079.43.32.860
UHOBI N039.28.48.860 W084.48.48.120
UHRUZ N041.40.12.740 W078.49.56.280
UHZAW N040.23.24.650 W085.08.21.670
UHZOS N042.17.30.220 W078.19.40.630
UJEXY N042.33.54.520 W084.11.38.200
UJILE N042.34.53.120 W077.45.29.390
UJOYU N038.58.33.630 W081.49.03.270
UJTAP N042.20.15.320 W075.20.27.270
UJUXU N041.27.25.040 W081.07.07.620
UKANE N042.00.13.100 W085.26.32.150
UKATS N040.08.04.480 W082.37.12.200
UKESY N039.12.33.360 W082.49.31.860
UKICU N038.33.43.990 W082.48.23.740
UKNIX N042.56.47.180 W078.55.46.370 ;updated 1909
UKYIR N041.45.08.770 W077.57.57.390
ULANY N041.13.12.210 W080.27.20.250
ULECO N042.11.17.740 W085.01.21.960
ULIYE N041.40.53.640 W081.15.54.880
ULIZE N040.14.22.040 W080.32.21.250
ULOCI N041.11.58.250 W079.24.33.790
ULOCO N041.00.58.070 W080.25.30.310
ULSOQ N042.43.17.980 W084.01.35.080
ULUCA N041.44.22.670 W081.19.10.120
ULUFY N039.53.30.060 W080.11.34.450
ULUKE N041.06.44.680 W079.03.54.240
ULWOX N041.36.48.680 W084.07.13.730
ULZEP N041.40.34.910 W083.32.00.260
ULZIW N038.22.53.380 W081.35.08.700
UMAGY N042.49.28.770 W077.11.21.520
UMAJY N041.57.10.130 W084.09.48.280
UMEFA N039.20.03.180 W082.07.47.810
UMEXE N040.43.43.740 W084.03.02.890
UMHUG N039.59.15.370 W083.00.32.820
UMINE N041.27.47.310 W084.33.28.270
UMOSE N039.54.41.590 W079.49.28.000
UMOWE N041.47.26.670 W079.00.40.320
UMPTA N038.49.13.490 W084.40.10.570
UMTAW N041.01.07.040 W082.26.07.320
UMVIW N039.59.56.570 W081.29.44.670
UNAMY N041.15.07.040 W084.12.24.390
UNBAR N042.02.54.170 W085.12.47.130
UNCOS N038.51.09.090 W083.07.08.370 ;updated 1909
UNERE N041.07.32.690 W080.29.51.610
UNICI N038.16.09.340 W083.33.47.230
UNINY N042.55.04.700 W075.37.44.740
UNISY N041.37.25.590 W083.29.13.750
UNITS N042.55.22.660 W077.51.21.410
UNOIT N039.59.56.860 W082.50.09.240
UNOLY N042.00.22.800 W077.08.29.610
UNOSE N041.14.19.730 W076.56.04.050
UNSAW N039.09.31.940 W081.32.10.400
UNSUN N042.45.04.720 W085.04.49.700
UNTIW N040.50.58.170 W082.18.52.140
UNUDE N040.34.52.710 W086.03.30.490
UNURY N040.49.34.900 W079.50.32.300
UNWET N039.48.36.670 W076.58.06.790
UNYTS N039.45.31.020 W077.07.45.530
UPACI N042.28.48.670 W076.32.01.390
UPAWY N041.46.10.680 W079.04.18.440
UPCOY N041.38.54.610 W083.39.47.200
UPIWE N040.51.50.340 W084.43.26.350
UPIYO N040.58.20.280 W082.42.00.390
UPJON N042.19.48.000 W085.34.13.480
UPODY N041.24.42.420 W082.59.49.500
UPOKY N042.17.29.200 W083.40.00.130
UPPRR N041.14.38.650 W080.08.19.790
UPRIW N042.29.23.980 W083.28.15.670
UPUCO N043.03.57.420 W078.36.48.480
URAYE N038.22.03.530 W084.14.08.550
UREZI N042.17.10.070 W075.58.25.090
URLAW N041.05.12.390 W076.00.20.420
URNOZ N041.38.12.090 W079.57.30.170
UROCE N041.45.16.040 W081.08.35.720
UROUT N040.21.58.520 W075.56.26.970
URSSA N043.02.46.480 W083.28.20.090
URZUK N038.30.08.490 W083.51.45.630
USAAY N038.34.19.710 W078.23.46.830
USASN N041.10.28.840 W081.32.27.680
USEPE N040.01.46.360 W082.20.26.900
USIGY N040.53.40.390 W076.18.42.490
USOPY N039.31.29.260 W084.45.16.900
USSIE N042.05.56.340 W083.14.27.740
USTIN N039.28.22.400 W075.48.23.470
USUDE N040.27.00.750 W082.47.29.150
USUSE N040.39.08.840 W080.29.20.780
UTEBE N042.59.36.210 W082.59.07.770
UTTER N040.18.55.340 W082.20.31.860
UTTEW N040.35.29.350 W080.45.43.630
UTULY N041.02.32.710 W086.04.07.410
UTVIW N042.06.31.920 W078.03.31.450
UUOFM N042.08.35.740 W083.43.21.050
UVGAW N042.09.55.900 W079.30.49.060
UVNEW N041.07.56.480 W078.55.23.520
UVOPY N041.59.54.340 W079.06.25.830
UVTHE N041.25.02.690 W082.01.53.780
UVUYA N038.48.37.700 W083.04.15.820
UWPED N042.17.19.180 W085.12.26.950
UXREL N039.11.23.780 W082.16.46.410
UYAGU N040.45.46.140 W086.06.56.310
UYATE N037.53.20.390 W079.54.23.480
UYELE N040.38.29.280 W083.06.58.610
UYIWU N043.19.42.810 W076.21.32.500
UYNOK N040.57.35.580 W080.23.09.060
UYOGA N042.24.34.070 W076.00.47.190
UYOGO N040.00.54.330 W084.01.11.010
UYOKO N039.36.04.160 W084.13.12.600
UYUHO N041.02.30.220 W078.23.11.780
UYULU N043.18.42.160 W082.49.55.400
UYUNA N042.21.46.850 W085.10.57.120
UZAWI N040.53.40.470 W077.28.00.920
UZAZA N040.32.38.660 W083.42.57.680
UZIHE N040.56.36.060 W077.42.04.760
UZOHI N041.55.35.380 W084.42.02.650
UZUBI N043.18.34.020 W083.12.40.610
UZXAM N038.22.38.580 W084.20.05.080
VAALI N038.44.00.850 W076.26.38.260
VACUB N039.05.37.240 W084.41.01.150
VADUC N040.05.22.370 W076.31.36.900
VADUY N039.53.27.890 W082.36.21.560
VAFKU N042.31.56.160 W076.41.30.360
VAIRS N042.08.47.230 W078.37.39.900
VAKTY N042.04.19.200 W078.30.49.530
VALLI N042.33.56.330 W083.21.18.100
VALLO N040.37.36.570 W077.26.18.470
VANEY N042.24.49.860 W076.18.16.680
VANNY N043.21.47.500 W085.00.53.780
VAQOL N042.20.32.140 W083.31.08.040
VARNY N037.49.54.330 W081.57.50.220
VASAR N043.25.02.880 W083.30.11.690
VASHO N041.26.25.870 W082.57.13.910
VASUY N038.32.47.430 W082.40.02.400
VAWYU N041.44.54.570 W079.07.56.420
VAYRE N040.31.30.580 W076.26.00.030
VCTRY N038.45.43.630 W077.06.49.280
VCTRZ N041.59.16.060 W084.04.00.940
VDUUB N041.09.49.610 W084.48.15.560
VEBMY N041.37.37.450 W083.37.44.580
VEBUC N042.43.51.330 W077.53.18.750
VECDU N039.40.43.990 W077.34.32.460
VEERY N037.58.57.440 W079.50.15.830
VEFDO N041.23.50.210 W083.39.35.600
VEFRE N042.03.23.770 W083.57.59.280
VEHSY N040.46.07.980 W077.19.21.410
VEKTE N040.50.17.640 W080.28.45.500
VELLI N038.29.28.410 W080.05.28.940
VELXE N041.44.30.930 W083.36.28.520
VENTU N041.53.58.950 W085.38.27.250
VERNI N039.26.23.930 W079.33.02.100
VERRY N038.48.28.510 W077.29.42.960
VERSI N039.15.13.050 W081.29.00.180
VERYU N040.12.07.100 W084.39.13.530
VESPE N042.47.51.640 W076.06.31.730
VESSA N042.35.06.620 W083.47.26.940
VETUC N042.33.59.240 W077.42.35.180
VEWOR N040.35.45.880 W075.53.25.290
VHICL N042.20.22.500 W084.42.03.100
VIBCO N040.12.06.190 W083.23.55.450
VIBES N040.45.47.610 W075.36.01.870
VICCU N042.52.02.350 W079.04.19.900
VICDA N041.27.42.590 W082.55.50.270
VIDEO N040.04.16.490 W085.30.34.700
VIEEW N042.26.22.070 W077.01.33.300
VILCU N042.22.20.710 W076.38.02.280
VINNY N039.45.16.640 W076.36.30.160
VINSE N039.58.16.210 W077.57.21.200
VIPOR N043.01.46.590 W082.49.18.690
VIPPR N039.39.20.210 W084.18.03.400
VIRGI N043.08.36.610 W077.55.46.840
VISBY N040.20.15.970 W075.57.15.150
VIZXO N040.58.44.610 W082.47.12.390
VLADY N039.23.31.890 W081.44.14.080
VOBCU N039.02.42.860 W084.22.50.470
VOBIH N039.08.08.140 W076.49.40.090
VOBRY N041.12.08.060 W082.59.45.130
VOCUG N037.14.21.590 W081.18.26.050
VOCUK N037.53.56.150 W081.06.23.010
VOCUV N042.50.37.830 W082.58.37.040
VOJVI N044.16.11.420 W083.42.13.050
VOKHY N042.35.31.460 W077.57.22.270
VOKYO N041.04.23.260 W075.49.02.580
VOLAN N041.08.03.510 W080.08.40.310
VOLPE N042.31.09.000 W080.37.00.000
VONYU N040.57.44.800 W085.12.44.660
VOWER N043.26.09.580 W083.29.01.250
VOYDO N041.14.59.140 W083.08.28.090
VOYUV N039.34.49.270 W084.19.14.790
VPONX N039.06.39.000 W076.55.55.000
VPOOP N038.56.19.200 W076.36.54.000
VRADO N042.21.28.820 W083.21.27.870
VRNAH N042.25.47.210 W076.22.05.910
VROOM N043.06.17.250 W076.13.40.490
VROWS N040.01.11.150 W082.34.48.040
VUCUR N039.22.22.300 W078.05.27.540
VUDUY N039.54.16.510 W085.40.03.720
VUGCO N041.37.34.760 W083.41.17.690
VULUC N037.32.21.870 W079.31.20.700 ;updated 1909
VUNJU N038.46.21.950 W081.56.00.010
VUPUC N037.48.27.780 W081.17.55.730
VURZO N037.52.26.030 W080.35.40.190
VUTCU N037.48.09.190 W080.36.12.450
VUTUY N039.50.35.500 W082.53.12.260
VUZJU N042.10.14.570 W083.50.36.420
VYPRE N042.43.46.940 W080.22.18.130
WAAHU N040.38.04.210 W082.25.10.090
WAAKE N042.20.31.650 W078.40.51.250
WABBY N038.52.23.570 W078.38.44.650
WABEP N040.06.09.830 W076.59.02.720
WABET N038.53.11.880 W077.40.09.250
